region_code,region_name,municipalty_code,municipalty_name,city_code,city_name,population_2015,population_2018,population_density_2015,population_density_2018,lon,lat
10,Blekinge län,1083,Sölvesborg,T2652,Hällevik,1545,1510,397,440,56.01546802129623,14.70649377382926
10,Blekinge län,1083,Sölvesborg,T2656,Hörvik,802,825,749,666,56.04001543531085,14.760863350525533
10,Blekinge län,1083,Sölvesborg,T2778,Ljungaviken,NA,303,NA,1814,56.04928645659457,14.606153556743587
10,Blekinge län,1083,Sölvesborg,T2692,Lörby,264,273,300,312,56.068317352739584,14.695362691269594
10,Blekinge län,1083,Sölvesborg,T2696,Mjällby,1319,1346,583,594,56.04765902061386,14.683838367760897
10,Blekinge län,1083,Sölvesborg,T2708,Norje,814,834,280,287,56.11477271533378,14.689608412723262
10,Blekinge län,1083,Sölvesborg,T2724,Pukavik,343,347,295,298,56.159388446696816,14.677994633116072
10,Blekinge län,1083,Sölvesborg,T2752,Sölvesborg,8972,8894,1150,1229,56.043144857975776,14.572298342054268
10,Blekinge län,1083,Sölvesborg,T2774,Ysane,214,219,384,393,56.087752358641,14.648299699030325
12,Skåne län,1214,Svalöv,T3340,Billeberga,1050,1049,754,742,55.8794741319453,12.99865916683702
12,Skåne län,1214,Svalöv,T3544,Kågeröd,1516,1562,847,870,55.99977281526875,13.087978843606766
12,Skåne län,1214,Svalöv,T3660,Röstånga,874,927,637,675,55.999804906386316,13.286994394253227
12,Skåne län,1214,Svalöv,T3716,Svalöv,3852,4021,1513,1499,55.913989290948415,13.104589331149185
12,Skåne län,1214,Svalöv,T3744,Teckomatorp,1703,1858,1377,1446,55.867914324718775,13.088965876505037
12,Skåne län,1214,Svalöv,T3760,Tågarp,417,453,795,838,55.92507302726003,12.955331994560185
12,Skåne län,1230,Staffanstorp,T2814,Bergströmshusen,376,398,1205,1276,55.6776754475315,13.177014944000945
12,Skåne län,1230,Staffanstorp,T3460,Hjärup,4744,5527,2386,2512,55.67068821962497,13.141973937631507
12,Skåne län,1230,Staffanstorp,T3543,Kyrkheddinge,259,261,504,510,55.64751144017972,13.268605992004806
12,Skåne län,1230,Staffanstorp,T3840,Nordanå,NA,250,NA,624,55.62362295640384,13.12488789407625
12,Skåne län,1230,Staffanstorp,T3696,Staffanstorp,15373,15999,1835,1853,55.64005423940368,13.209270695999166
12,Skåne län,1231,Burlöv,T3374,Burlövs egnahem,563,716,2027,2498,55.63519401531245,13.100646526465733
12,Skåne län,1231,Burlöv,T3812,Åkarp,5959,6148,2311,2328,55.653970250792845,13.111245611279625
12,Skåne län,1233,Vellinge,T3324,Arrie,212,213,566,565,55.515163651810745,13.08364027897622
12,Skåne län,1233,Vellinge,T3438,Gessie Villastad,539,533,1001,982,55.498482078879476,12.95363904046569
12,Skåne län,1233,Vellinge,T3492,Hököpinge,1164,1327,1364,1528,55.49572327603743,13.003193679567103
12,Skåne län,1233,Vellinge,T3496,Höllviken och Ljunghusen,14889,15522,1144,1183,55.408360183128345,12.95463587386984
12,Skåne län,1233,Vellinge,T3672,Skanör med Falsterbo,7077,7528,1222,1284,55.39681050266887,12.855486210552785
12,Skåne län,1233,Vellinge,T3780,Vellinge,6496,6829,1984,1932,55.47008203747184,13.023713554682628
12,Skåne län,1233,Vellinge,T3800,Västra Ingelstad,824,1024,888,1049,55.493683426733305,13.111390094591673
12,Skåne län,1233,Vellinge,T3832,Östra Grevie,758,793,747,786,55.464224411117065,13.137903283000648
12,Skåne län,1256,Östra Göinge,T2828,Broby,3104,3443,821,883,56.256672635260784,14.075990228546713
12,Skåne län,1256,Östra Göinge,T2884,Glimåkra,1466,1567,688,753,56.30552136016758,14.13664876323982
12,Skåne län,1256,Östra Göinge,T2912,Hanaskog,1385,1461,934,1017,56.15976835476162,14.091730087732975
12,Skåne län,1256,Östra Göinge,T2920,Hjärsås,216,208,766,737,56.20790183947738,14.147307229455583
12,Skåne län,1256,Östra Göinge,T2948,Immeln,298,299,264,258,56.20748972409841,14.247169775893884
12,Skåne län,1256,Östra Göinge,T2972,Knislinge,3144,3298,1059,1121,56.19460971031789,14.084025604481312
12,Skåne län,1256,Östra Göinge,T3052,Sibbhult,1431,1494,888,947,56.26809743579501,14.197831317920874
12,Skåne län,1257,Örkelljunga,T2856,Eket,412,383,379,378,56.249415804490965,13.194641004851565
12,Skåne län,1257,Örkelljunga,T3080,Skånes-Fagerhult,891,959,404,424,56.373046640466015,13.468983445286538
12,Skåne län,1257,Örkelljunga,T3188,Åsljunga,738,798,418,452,56.31094317385551,13.36467454888819
12,Skåne län,1257,Örkelljunga,T3208,Örkelljunga,5193,5344,633,681,56.279454089494656,13.26546453285691
12,Skåne län,1260,Bjuv,T3352,Bjuv,10602,10660,1035,1102,56.08458437949965,12.917683354497976
12,Skåne län,1260,Bjuv,T3392,Ekeby,3292,3369,858,875,55.999648697373424,12.962957942439159
12,Skåne län,1260,Bjuv,T3432,Gunnarstorp,NA,394,NA,944,56.09859772590529,12.922634799835123
12,Skåne län,1261,Kävlinge,T3336,Barsebäck,689,851,1127,1344,55.77193841870637,12.956933022292999
12,Skåne län,1261,Kävlinge,T3337,Barsebäckshamn,477,477,895,891,55.757209440597165,12.907881282139751
12,Skåne län,1261,Kävlinge,T3388,Dösjebro,866,930,1280,1319,55.81940338547967,13.026439653910797
12,Skåne län,1261,Kävlinge,T3408,Furulund,4359,4637,1582,1672,55.773324570815184,13.090632470976063
12,Skåne län,1261,Kävlinge,T3464,Hofterup,3814,3968,783,803,55.80041661156131,12.983985922954007
12,Skåne län,1261,Kävlinge,T2950,Järavallen,258,248,812,836,55.79220874191943,12.950144861714499
12,Skåne län,1261,Kävlinge,T3552,Kävlinge,9320,9789,1917,2013,55.794966314373795,13.1110459144373
12,Skåne län,1261,Kävlinge,T3568,Lilla Harrie,391,373,863,782,55.79123794580789,13.204683789677638
12,Skåne län,1261,Kävlinge,T3592,Löddeköpinge,6481,6722,1638,1645,55.75936188340723,13.007080373039082
12,Skåne län,1261,Kävlinge,T3662,Sandskogen,689,717,942,981,55.76081450481166,12.981551341906522
12,Skåne län,1261,Kävlinge,T3802,Västra Karaby,244,258,396,419,55.81118564220452,13.054417941795446
12,Skåne län,1262,Lomma,T3356,Bjärred,9844,9935,1943,1949,55.72195596490832,13.027632564141381
12,Skåne län,1262,Lomma,T3402,Flädie,231,271,599,699,55.726264641137014,13.06915455440432
12,Skåne län,1262,Lomma,T3576,Lomma,12368,13616,2082,2297,55.674539790534645,13.079830564486526
12,Skåne län,1263,Svedala,T3332,Bara,3743,3801,2129,2180,55.581067839105195,13.181527117323027
12,Skåne län,1263,Svedala,T3466,Holmeja,226,230,945,962,55.55427331532132,13.27321590910062
12,Skåne län,1263,Svedala,T3532,Klågerup,1940,2152,1750,1847,55.59245558679952,13.241973458746376
12,Skåne län,1263,Svedala,T3724,Svedala,11796,12470,1566,1642,55.51338086345925,13.23281426852031
12,Skåne län,1264,Skurup,T3300,Abbekås,757,825,530,523,55.3977567817,13.598084703829988
12,Skåne län,1264,Skurup,T3656,Rydsgård,1383,1407,905,908,55.47151642553765,13.582178710644785
12,Skåne län,1264,Skurup,T3680,Skivarp,1258,1321,756,861,55.42588725190627,13.567221958094311
12,Skåne län,1264,Skurup,T3684,Skurup,8040,8394,1391,1430,55.48195105700093,13.50374057787032
12,Skåne län,1265,Sjöbo,T3360,Bjärsjölagård,351,370,473,495,55.72243501259928,13.686128025437055
12,Skåne län,1265,Sjöbo,T3364,Blentarp,1452,1461,572,576,55.585988812474106,13.597871958308463
12,Skåne län,1265,Sjöbo,T3838,"Humlamaden och Hemmestorps björke, boke och fure*",NA,393,NA,344,55.61492483156502,13.544600115963261
12,Skåne län,1265,Sjöbo,T2952,Karups sommarby,388,407,430,450,55.59301125585049,13.637278756133757
12,Skåne län,1265,Sjöbo,T3600,Lövestad,636,665,599,620,55.65265248765,13.891466913775181
12,Skåne län,1265,Sjöbo,T3664,Sjöbo,7910,8319,1027,1087,55.63378067678449,13.69748415883424
12,Skåne län,1265,Sjöbo,T3738,Sövde,363,363,483,483,55.59170858785113,13.660142997630123
12,Skåne län,1265,Sjöbo,T3792,Vollsjö,813,828,534,559,55.70363093636749,13.786968052335167
12,Skåne län,1265,Sjöbo,T3816,Äsperöd,239,253,666,705,55.609275251348215,13.917472022554424
12,Skåne län,1266,Hörby,T3500,Hörby,7459,7642,1386,1363,55.8508196478794,13.662758466649018
12,Skåne län,1266,Hörby,T3636,Osbyholm,298,314,679,715,55.8489293100765,13.610558629694696
12,Skåne län,1266,Hörby,T3834,Önneköp,209,224,404,402,55.78763098154678,13.871736933600204
12,Skåne län,1266,Hörby,T3836,Östraby,NA,210,NA,590,55.75972445721801,13.68246797616663
12,Skåne län,1267,Höör,T3504,Höör,12152,12631,746,780,55.909673682278076,13.547336992388209
12,Skåne län,1267,Höör,T3064,Jularp och Sjunnerup,234,292,161,198,55.966961317374924,13.562767416176902
12,Skåne län,1267,Höör,T3622,Norra Rörum,210,219,444,463,56.020504553901574,13.510143016956926
12,Skåne län,1267,Höör,T3690,Snogeröd,208,213,576,610,55.837043431367306,13.495433253653676
12,Skåne län,1267,Höör,T3748,Tjörnarp,829,903,314,327,55.98475472064073,13.629943820528966
12,Skåne län,1270,Tomelilla,T2836,Brösarp,719,734,747,758,55.72442216603559,14.102578326472578
12,Skåne län,1270,Tomelilla,T2996,Lunnarp,340,345,618,608,55.54273989843901,14.043614449214818
12,Skåne län,1270,Tomelilla,T3028,Onslunda,524,499,901,854,55.59813246445345,14.05090091198953
12,Skåne län,1270,Tomelilla,T3074,Skåne-Tranås,226,224,340,337,55.61490481726018,13.997259411545034
12,Skåne län,1270,Tomelilla,T3084,Smedstorp,361,377,416,435,55.55029696253424,14.11040182650524
12,Skåne län,1270,Tomelilla,T3088,Spjutstorp,202,200,512,501,55.58157358632742,14.015860796906356
12,Skåne län,1270,Tomelilla,T3112,Tomelilla,6826,7142,1072,1110,55.54717942939342,13.947202201572821
12,Skåne län,1272,Bromölla,T2832,Bromölla,7854,8140,1250,1288,56.07562338313353,14.474051565185171
12,Skåne län,1272,Bromölla,T2892,Gualöv,516,497,604,581,56.04645602980154,14.421391788213906
12,Skåne län,1272,Bromölla,T3020,Nymölla,274,264,190,192,56.04098842857057,14.480943229012354
12,Skåne län,1272,Bromölla,T3024,Näsum,1307,1357,537,511,56.17401092696278,14.5052104474013
12,Skåne län,1272,Bromölla,T3136,Valje,1067,1074,646,646,56.06265580633387,14.538645280911071
12,Skåne län,1273,Osby,T2956,Killeberg,596,627,517,537,56.475462749906654,14.094254219668521
12,Skåne län,1273,Osby,T3000,Lönsboda,1986,2010,742,753,56.39808110887756,14.318084532462345
12,Skåne län,1273,Osby,T3032,Osby,7554,7783,805,829,56.38000109597775,13.995291768183435
12,Skåne län,1275,Perstorp,T3036,Perstorp,5847,6068,1016,1054,56.13742023390867,13.390444305123927
12,Skåne län,1276,Klippan,T2964,Klippan,8411,8819,1553,1612,56.134623840142915,13.147288231890268
12,Skåne län,1276,Klippan,T2968,Klippans bruk,313,375,649,620,56.11988370438918,13.147739508106985
12,Skåne län,1276,Klippan,T2992,Ljungbyhed,2127,2162,583,605,56.074530454800026,13.240619079590104
12,Skåne län,1276,Klippan,T3224,Östra Ljungby,1740,1817,761,806,56.20361208192952,13.119247520285054
12,Skåne län,1277,Åstorp,T2928,Hyllinge,2287,2410,1336,1425,56.10376301040651,12.864560995922915
12,Skåne län,1277,Åstorp,T2984,Kvidinge,1823,1906,995,1036,56.13360756770864,13.054304579582139
12,Skåne län,1277,Åstorp,T3192,Åstorp,9215,10589,1382,1364,56.13068063386558,12.933843072216355
12,Skåne län,1278,Båstad,T2840,Båstad,5146,5513,600,634,56.430002995770565,12.878465334400795
12,Skåne län,1278,Båstad,T2880,Förslöv,2386,2396,870,846,56.35447055312943,12.815439184913705
12,Skåne län,1278,Båstad,T2888,Grevie,937,949,459,495,56.38998676604267,12.775508853038483
12,Skåne län,1278,Båstad,T3116,Torekov,1078,1105,249,252,56.41970114328194,12.63390295641156
12,Skåne län,1278,Båstad,T3172,Västra Karup,552,564,381,387,56.410894462714104,12.739451004432542
12,Skåne län,1278,Båstad,T3220,Östra Karup,789,776,481,463,56.426051080314586,12.936125775481331
12,Skåne län,1280,Malmö,T3372,Bunkeflostrand,13048,14135,2740,2854,55.5448882383528,12.92388378547829
12,Skåne län,1280,Malmö,T3604,Malmö,301706,317245,3915,4117,55.59310520776502,13.021580383172452
12,Skåne län,1280,Malmö,T3640,Oxie,12665,13225,2291,2361,55.54082573394678,13.093042945750996
12,Skåne län,1280,Malmö,T3682,Skumparp,225,253,984,1090,55.539030615810944,12.969601301898678
12,Skåne län,1280,Malmö,T3756,Tygelsjö,3420,3455,1876,1883,55.516405372877074,12.997235790996621
12,Skåne län,1280,Malmö,T3788,Vintrie,777,803,1676,1738,55.553116741339736,12.959472812223025
12,Skåne län,1281,Lund,T3380,Dalby,6302,6602,1531,1595,55.66441570513122,13.356162366308373
12,Skåne län,1281,Lund,T3416,Genarp,2962,2956,1511,1507,55.59904449441241,13.398181289723203
12,Skåne län,1281,Lund,T3584,Lund,87244,92069,3317,3472,55.7082730123098,13.199322661551367
12,Skåne län,1281,Lund,T3648,Revingeby,534,536,810,816,55.72567816211331,13.463031685202798
12,Skåne län,1281,Lund,T3712,Stångby,1943,2032,1907,1942,55.74943153482436,13.197363069047348
12,Skåne län,1281,Lund,T3732,Södra Sandby,6306,6557,1450,1472,55.71797228454548,13.345793749746692
12,Skåne län,1281,Lund,T3480,Torna Hällestad,680,739,849,924,55.677968600723766,13.421262479858992
12,Skåne län,1281,Lund,T3768,Vallkärra,412,425,1006,994,55.739304653321206,13.175544241409238
12,Skåne län,1281,Lund,T3776,Veberöd,4850,5325,1229,1302,55.631823955453484,13.498732777302392
12,Skåne län,1282,Landskrona,T3316,Annelöv,442,453,657,671,55.82871589224621,13.01538193639827
12,Skåne län,1282,Landskrona,T3328,Asmundtorp,1563,1599,1322,1351,55.88558063995131,12.9486945962251
12,Skåne län,1282,Landskrona,T3428,Glumslöv,2093,2265,1609,1732,55.94246179518529,12.807885591757195
12,Skåne län,1282,Landskrona,T3476,Häljarp,3134,3461,1501,1564,55.852586589397816,12.913318996798838
12,Skåne län,1282,Landskrona,T3484,Härslöv,395,422,1023,1088,55.93203220877989,12.871698497896913
12,Skåne län,1282,Landskrona,T3542,Kvärlöv,240,256,521,554,55.83798588423662,12.991831881139403
12,Skåne län,1282,Landskrona,T3560,Landskrona,32229,33296,2519,2571,55.87965556690043,12.836753423277404
12,Skåne län,1282,Landskrona,T3718,Saxtorpsskogen,1174,1211,572,601,55.82849890760857,12.945793056715997
12,Skåne län,1282,Landskrona,T3126,Tuna,349,336,219,208,55.90821540867797,12.69546243451603
12,Skåne län,1283,Helsingborg,T3304,Allerum,722,725,751,770,56.10886012320541,12.691362693256128
12,Skåne län,1283,Helsingborg,T3384,Domsten,625,602,1265,1211,56.11543939258947,12.611997540740251
12,Skåne län,1283,Helsingborg,T2870,Fleninge,206,208,396,391,56.10898237388706,12.790882620396095
12,Skåne län,1283,Helsingborg,T3412,Gantofta,1322,1479,1355,1406,55.98861305329757,12.803381893929625
12,Skåne län,1283,Helsingborg,T3444,Hasslarp,542,600,895,992,56.13522236307059,12.813954146920798
12,Skåne län,1283,Helsingborg,T3452,Helsingborg,104250,110520,2634,2694,56.042408728820675,12.720992038126754
12,Skåne län,1283,Helsingborg,T3456,Hittarp,4545,4664,1957,1994,56.09403766959324,12.653132295702127
12,Skåne län,1283,Helsingborg,T3516,Kattarp,732,736,1056,1011,56.14060119067992,12.788457166968989
12,Skåne län,1283,Helsingborg,T3620,Mörarp,1935,1889,1518,1482,56.05761087612216,12.87740895251953
12,Skåne län,1283,Helsingborg,T3644,Påarp och Bårslöv,2932,5784,1254,1458,56.01011454401393,12.805097217653913
12,Skåne län,1283,Helsingborg,T3652,Rydebäck,5904,6433,1912,2075,55.965272772517075,12.771855625217063
12,Skåne län,1283,Helsingborg,T3764,Tånga och Rögle,225,230,328,332,56.190971928352724,12.769795868901543
12,Skåne län,1283,Helsingborg,T3766,Utvälinge,238,230,723,699,56.2165225289884,12.781279443106769
12,Skåne län,1283,Helsingborg,T3772,Vallåkra,800,862,631,637,55.96203852386591,12.851882013475599
12,Skåne län,1283,Helsingborg,T3820,Ödåkra,5231,5481,1596,1643,56.09988720219769,12.751557460166522
12,Skåne län,1284,Höganäs,T3320,Arild,713,705,216,212,56.2596217463614,12.607946845117668
12,Skåne län,1284,Höganäs,T2866,Farhult,312,329,327,319,56.22222701669148,12.718908677873145
12,Skåne län,1284,Höganäs,T3488,Höganäs,14778,15455,1462,1491,56.19600547500273,12.576926636742453
12,Skåne län,1284,Höganäs,T3508,Ingelsträde,250,250,565,563,56.186188820784224,12.63340643551392
12,Skåne län,1284,Höganäs,T3512,Jonstorp,1972,2063,1029,1062,56.23378075026246,12.671910298874806
12,Skåne län,1284,Höganäs,T3612,Mjöhult,322,327,746,755,56.17593054046721,12.681585205109478
12,Skåne län,1284,Höganäs,T3616,Mölle,634,601,736,701,56.284161349408706,12.497232532166223
12,Skåne län,1284,Höganäs,T3784,Viken,4489,4636,1522,1537,56.15117475731379,12.578767809633874
12,Skåne län,1285,Eslöv,T3348,Billinge,434,425,568,527,55.96164830836736,13.333522368002894
12,Skåne län,1285,Eslöv,T3396,Eslöv,18592,19569,1964,2068,55.83856772107668,13.299920929414892
12,Skåne län,1285,Eslöv,T3400,Flyinge,992,1016,1112,1083,55.752130292772335,13.365907576892031
12,Skåne län,1285,Eslöv,T3436,Gårdstånga,366,398,818,850,55.76136546511214,13.324304883986718
12,Skåne län,1285,Eslöv,T3440,Harlösa,780,794,833,836,55.71672751469006,13.526074954678405
12,Skåne län,1285,Eslöv,T3472,Hurva,376,376,587,587,55.79618717100665,13.440283196389977
12,Skåne län,1285,Eslöv,T3540,Kungshult,365,387,788,829,55.852870370330855,13.412628112812639
12,Skåne län,1285,Eslöv,T3588,Löberöd,1251,1235,903,885,55.77663527379377,13.518218034363931
12,Skåne län,1285,Eslöv,T3608,Marieholm,1604,1645,1162,1160,55.86258517793557,13.165741855443788
12,Skåne län,1285,Eslöv,T3700,Stehag,1191,1261,1204,1232,55.9013795257254,13.395339575845366
12,Skåne län,1285,Eslöv,T3704,Stockamöllan,293,290,661,616,55.94479671896016,13.367602524715002
12,Skåne län,1285,Eslöv,T3830,Väggarp,229,230,773,777,55.78641194928529,13.241986975309246
12,Skåne län,1285,Eslöv,T3828,Örtofta,283,299,392,412,55.78110887928954,13.257072133613201
12,Skåne län,1286,Ystad,T3424,Glemmingebro,386,425,705,775,55.45086531539976,14.019718137119229
12,Skåne län,1286,Ystad,T3448,Hedeskoga,273,262,1339,1285,55.451671845284935,13.798664778098129
12,Skåne län,1286,Ystad,T3556,Köpingebro,1254,1234,1013,1072,55.455592200997586,13.934778597264017
12,Skåne län,1286,Ystad,T3596,Löderup,614,644,698,745,55.43757525878157,14.112828200724191
12,Skåne län,1286,Ystad,T3632,Nybrostrand,1061,1150,823,814,55.434373040237205,13.944864602912123
12,Skåne län,1286,Ystad,T3138,Rynge och Vallösa,210,221,184,188,55.46410496088257,13.659775957124152
12,Skåne län,1286,Ystad,T3708,Stora Herrestad,331,315,492,559,55.473610149133115,13.873589067739731
12,Skåne län,1286,Ystad,T3720,Svarte,921,920,1045,1041,55.430813555182866,13.713736614077185
12,Skåne län,1286,Ystad,T3740,Sövestad,373,367,717,704,55.50091897930108,13.796991637770704
12,Skåne län,1286,Ystad,T3808,Ystad,18806,19705,1707,1803,55.43439194408636,13.824683262178413
12,Skåne län,1287,Trelleborg,T3308,Alstad,369,341,684,631,55.45285473939905,13.208906794742568
12,Skåne län,1287,Trelleborg,T3312,Anderslöv,1963,1997,1422,1447,55.43781612859075,13.318251093595112
12,Skåne län,1287,Trelleborg,T3338,Beddingestrand,1308,1440,340,373,55.35931398527119,13.424205701148953
12,Skåne län,1287,Trelleborg,T3528,Klagstorp,548,573,511,540,55.39316323899964,13.373043163566573
12,Skåne län,1287,Trelleborg,T3538,Kurland,560,607,1417,1535,55.37725294897402,13.084995356154982
12,Skåne län,1287,Trelleborg,T3676,Skegrie,1156,1249,1459,1238,55.4062221810378,13.080545664164243
